transaction_id,timestamp,customer_id,merchant_id,amount,country,mcc,channel,device_id,label
15322,2024-02-17T21:16:00,2077,749,49.67,US,5411,POS,d258,0
15323,2024-02-17T21:16:00,5433,947,11.7,SG,5411,POS,d4356,0
15324,2024-02-17T21:24:00,5699,1132,7.27,AE,5814,POS,d4943,0
15325,2024-02-17T21:32:00,2677,546,3.88,AE,5814,ECOM,d302,0
15326,2024-02-17T21:40:00,5517,503,94.06,US,5411,POS,d7208,0
15327,2024-02-17T21:45:00,4688,997,27.67,GB,5732,POS,d4077,0
15328,2024-02-17T21:48:00,2368,921,74.09,US,5814,POS,d2058,0
15329,2024-02-17T21:54:00,621,256,18.02,DE,5411,ATM,d6942,0
15330,2024-02-17T21:54:00,2073,227,88.81,DE,4789,POS,d1590,0
15331,2024-02-17T22:02:00,5265,683,182.16,DE,5411,ECOM,d1022,0
15332,2024-02-17T22:04:00,5828,752,59.43,GB,5942,POS,d3042,0
15333,2024-02-17T22:09:00,3635,93,71.63,GB,4789,ECOM,d2381,0
15334,2024-02-17T22:14:00,3867,896,25.1,IN,5814,ECOM,d1969,0
15335,2024-02-17T22:16:00,2659,1013,143.9,DE,5814,ATM,d4590,0
15336,2024-02-17T22:21:00,1422,694,28.96,GB,5732,ECOM,d142,0
15337,2024-02-17T22:28:00,823,521,51.33,DE,5411,POS,d3711,0
15338,2024-02-17T22:31:00,935,650,126.51,GB,5999,POS,d4271,0
15339,2024-02-17T22:35:00,1789,75,16.38,US,5411,POS,d5554,0
15340,2024-02-17T22:36:00,4493,353,52.29,AE,5732,POS,d5097,0
15341,2024-02-17T22:43:00,3515,70,14.15,GB,5814,POS,d2169,0
15342,2024-02-17T22:51:00,5021,47,14.63,DE,5411,POS,d477,0
15343,2024-02-17T22:54:00,5573,603,69.44,GB,5942,POS,d4642,0
15344,2024-02-17T23:03:00,3318,598,56.21,GB,5732,ECOM,d2546,0
15345,2024-02-17T23:03:00,5845,353,61.61,AE,5732,POS,d1868,0
15346,2024-02-17T23:08:00,240,348,20.09,AE,5732,ECOM,d7475,0
15347,2024-02-17T23:09:00,253,916,58.53,AE,4789,POS,d5616,0
15348,2024-02-17T23:10:00,3,1147,22.32,SG,5732,POS,d5720,0
15349,2024-02-17T23:16:00,531,557,10.58,AE,5942,POS,d734,0
15350,2024-02-17T23:25:00,3025,53,30.82,IN,5999,POS,d2402,0
15351,2024-02-17T23:32:00,1823,1039,56.92,US,5814,POS,d698,0
15352,2024-02-17T23:33:00,812,474,15.84,AE,5732,ECOM,d3455,0
15353,2024-02-17T23:42:00,3123,789,10.07,SG,5411,POS,d3171,0
15354,2024-02-17T23:45:00,4812,1062,103.81,GB,5732,ECOM,d247,0
15355,2024-02-17T23:49:00,798,329,71.11,DE,5942,ATM,d7682,0
15356,2024-02-17T23:52:00,2207,247,24.69,GB,5814,POS,d17,0
15357,2024-02-18T00:01:00,5897,671,156.88,GB,5942,ECOM,d104,0
15358,2024-02-18T00:03:00,291,219,18.02,SG,5942,ECOM,d355,0
15359,2024-02-18T00:03:00,3984,339,13.86,AE,5814,POS,d2627,0
15360,2024-02-18T00:07:00,361,1029,54.5,IN,4789,POS,d5411,0
15361,2024-02-18T00:11:00,890,1072,69.82,GB,5942,POS,d3758,0
15362,2024-02-18T00:12:00,3757,349,17.91,GB,4789,POS,d3680,0
15363,2024-02-18T00:12:00,2540,1131,21.85,AE,5814,POS,d1307,0
15364,2024-02-18T00:17:00,1587,189,35.76,DE,4789,POS,d5397,0
15365,2024-02-18T00:21:00,4253,833,224.69,GB,5411,ECOM,d562,0
15366,2024-02-18T00:25:00,1912,366,77.94,SG,5999,ECOM,d604,0
15367,2024-02-18T00:32:00,1047,390,90.22,IN,5411,ECOM,d6562,0
15368,2024-02-18T00:38:00,2856,391,14.52,GB,5814,POS,d2138,0
15369,2024-02-18T00:44:00,5318,764,13.51,GB,5411,POS,d6792,0
15370,2024-02-18T00:49:00,1715,637,66.58,GB,5732,ECOM,d4088,0
15371,2024-02-18T00:53:00,3778,992,9.19,SG,4789,ECOM,d5940,0
15372,2024-02-18T01:02:00,4365,902,8.93,IN,5411,POS,d3567,0
15373,2024-02-18T01:10:00,4906,114,35.58,SG,5732,ECOM,d7486,0
15374,2024-02-18T01:11:00,5664,400,44.78,IN,5732,ECOM,d6970,0
15375,2024-02-18T01:19:00,3592,166,40.41,SG,4789,ECOM,d4400,0
15376,2024-02-18T01:24:00,3894,997,10.55,GB,5732,ECOM,d1513,0
15377,2024-02-18T01:24:00,3834,1124,92.53,IN,4789,POS,d2975,0
15378,2024-02-18T01:27:00,1399,184,19.91,IN,5732,POS,d41,0
15379,2024-02-18T01:28:00,3752,608,35.68,GB,5411,POS,d5004,0
15380,2024-02-18T01:30:00,2585,417,38.38,IN,5411,POS,d3542,0
15381,2024-02-18T01:35:00,3911,14,39.36,DE,5942,POS,d3698,0
15382,2024-02-18T01:43:00,3859,1155,71.78,AE,5942,ECOM,d1551,0
15383,2024-02-18T01:46:00,3061,882,56.91,AE,5999,POS,d822,0
15384,2024-02-18T01:55:00,5609,1116,40.25,SG,5999,ECOM,d1569,0
15385,2024-02-18T02:03:00,1694,549,29.15,IN,5732,POS,d6347,0
15386,2024-02-18T02:10:00,1535,991,62.21,IN,5942,POS,d1245,0
15387,2024-02-18T02:19:00,2444,892,8.42,US,5732,POS,d5173,0
15388,2024-02-18T02:25:00,2088,87,227.71,DE,4789,ECOM,d7426,0
15389,2024-02-18T02:25:00,1010,416,21.74,DE,5814,POS,d7352,0
15390,2024-02-18T02:25:00,1973,1124,18.22,IN,4789,ECOM,d5334,0
15391,2024-02-18T02:28:00,3793,1196,14.43,GB,5411,POS,d1380,0
15392,2024-02-18T02:30:00,3489,352,39.83,SG,5411,ECOM,d1744,0
15393,2024-02-18T02:34:00,3379,512,17.37,DE,5732,ECOM,d631,0
15394,2024-02-18T02:42:00,3416,881,134.96,GB,5942,POS,d6803,0
15395,2024-02-18T02:44:00,3937,1152,27.94,US,5942,ECOM,d1440,0
15396,2024-02-18T02:45:00,1365,1121,35.95,GB,4789,POS,d6318,0
15397,2024-02-18T02:52:00,5531,615,47.8,DE,5411,POS,d3758,0
15398,2024-02-18T02:52:00,5267,57,8.09,DE,5942,ECOM,d213,0
15399,2024-02-18T02:54:00,4610,249,20.67,IN,5942,POS,d4613,0
15400,2024-02-18T03:02:00,5571,129,25.24,US,5999,ECOM,d6699,0
15401,2024-02-18T03:06:00,1986,392,61.51,GB,5942,POS,d3289,0
15402,2024-02-18T03:09:00,4619,1112,25.84,GB,5814,POS,d3959,0
15403,2024-02-18T03:17:00,3815,709,26.55,US,5814,ECOM,d2067,1
15404,2024-02-18T03:26:00,4389,426,66.62,SG,5999,POS,d6826,0
15405,2024-02-18T03:33:00,278,134,14.04,AE,5411,ATM,d5567,0
15406,2024-02-18T03:40:00,2818,400,27.0,IN,5732,POS,d3655,0
15407,2024-02-18T03:44:00,5204,527,11.79,AE,5999,POS,d6758,0
15408,2024-02-18T03:48:00,2023,552,36.82,SG,5942,POS,d7473,0
15409,2024-02-18T03:57:00,772,769,29.8,US,5942,POS,d7278,0
15410,2024-02-18T04:00:00,2304,359,57.41,GB,5942,POS,d372,0
15411,2024-02-18T04:07:00,2793,878,37.35,US,5814,ECOM,d5881,0
15412,2024-02-18T04:09:00,2274,748,56.4,DE,5814,POS,d1042,0
15413,2024-02-18T04:11:00,5981,1078,32.4,DE,5942,POS,d3947,0
15414,2024-02-18T04:18:00,174,535,90.02,AE,5732,POS,d292,0
15415,2024-02-18T04:18:00,255,887,55.2,AE,5411,POS,d2999,0
15416,2024-02-18T04:18:00,711,384,75.08,DE,5814,POS,d3490,0
15417,2024-02-18T04:24:00,2868,844,42.14,AE,5411,ECOM,d3657,0
15418,2024-02-18T04:28:00,108,208,26.51,AE,5814,POS,d5421,0
15419,2024-02-18T04:37:00,4410,92,89.12,AE,4789,POS,d1985,0
15420,2024-02-18T04:40:00,4904,675,21.43,GB,5732,POS,d1317,0
15421,2024-02-18T04:40:00,3780,997,49.49,GB,5732,POS,d5545,0
15422,2024-02-18T04:40:00,3493,530,20.97,GB,5999,POS,d231,0
15423,2024-02-18T04:45:00,5955,234,22.62,AE,5814,POS,d7486,0
15424,2024-02-18T04:54:00,4385,650,58.6,GB,5999,POS,d6668,0
15425,2024-02-18T04:58:00,141,773,39.39,US,4789,POS,d7760,0
15426,2024-02-18T05:02:00,640,461,130.43,DE,5411,ECOM,d1197,0
15427,2024-02-18T05:10:00,3728,542,10.15,IN,5732,ECOM,d6924,0
15428,2024-02-18T05:17:00,4350,614,18.59,GB,4789,ECOM,d6554,0
15429,2024-02-18T05:20:00,5816,62,9.15,IN,5411,POS,d2411,0
15430,2024-02-18T05:27:00,5405,719,40.37,GB,5814,POS,d4469,0
15431,2024-02-18T05:35:00,4270,777,99.68,DE,5942,ECOM,d2621,0
15432,2024-02-18T05:38:00,3163,421,37.22,IN,5942,POS,d4822,0
15433,2024-02-18T05:39:00,362,890,19.47,IN,5942,POS,d3990,0
15434,2024-02-18T05:39:00,5461,522,88.08,GB,5942,POS,d2720,0
15435,2024-02-18T05:48:00,3372,1148,158.35,GB,5814,ECOM,d6428,0
15436,2024-02-18T05:48:00,322,703,69.66,DE,5999,POS,d3978,0
15437,2024-02-18T05:49:00,232,298,22.27,AE,5732,ECOM,d7715,0
15438,2024-02-18T05:58:00,2071,256,67.97,DE,5411,ECOM,d1149,0
15439,2024-02-18T05:59:00,5957,567,97.29,IN,5411,POS,d7506,0
15440,2024-02-18T06:07:00,3189,401,27.9,SG,5942,POS,d933,0
15441,2024-02-18T06:16:00,5951,758,67.89,AE,5814,ECOM,d6947,1
15442,2024-02-18T06:20:00,3577,242,53.16,SG,5732,ECOM,d43,0
15443,2024-02-18T06:24:00,4940,999,17.63,SG,5999,POS,d5788,0
15444,2024-02-18T06:25:00,1529,962,115.53,IN,5411,ECOM,d5481,0
15445,2024-02-18T06:31:00,4490,275,30.49,US,5999,ECOM,d7128,0
15446,2024-02-18T06:32:00,2071,394,19.85,SG,5732,POS,d5224,0
15447,2024-02-18T06:38:00,4042,87,82.82,DE,4789,ECOM,d7120,0
15448,2024-02-18T06:39:00,4606,863,17.29,GB,5942,ECOM,d4274,0
15449,2024-02-18T06:40:00,4971,80,17.09,GB,5732,ECOM,d7716,0
15450,2024-02-18T06:46:00,2765,1158,68.55,IN,5814,POS,d2421,0
15451,2024-02-18T06:46:00,289,945,34.28,DE,5814,ECOM,d2564,0
15452,2024-02-18T06:54:00,867,1144,23.19,DE,5732,ATM,d5543,0
15453,2024-02-18T07:03:00,5905,508,71.28,US,5814,POS,d7540,0
15454,2024-02-18T07:11:00,4054,150,23.04,IN,5411,ECOM,d3371,0
15455,2024-02-18T07:20:00,1209,415,3.52,US,5942,ECOM,d187,0
15456,2024-02-18T07:27:00,5583,165,12.52,SG,5732,POS,d325,0
15457,2024-02-18T07:34:00,1257,1031,22.92,GB,5732,POS,d7856,0
15458,2024-02-18T07:40:00,3120,1142,76.34,IN,4789,POS,d1210,0
15459,2024-02-18T07:47:00,5698,838,25.68,SG,5411,POS,d3123,0
15460,2024-02-18T07:49:00,4373,983,35.29,SG,5732,ECOM,d1309,0
15461,2024-02-18T07:55:00,2576,555,40.43,SG,5732,ECOM,d4356,0
15462,2024-02-18T08:01:00,2029,1029,22.48,IN,4789,ATM,d5317,0
15463,2024-02-18T08:08:00,3291,861,17.61,GB,5999,POS,d7678,0
15464,2024-02-18T08:11:00,5821,262,49.04,US,5411,POS,d5822,0
15465,2024-02-18T08:15:00,1094,410,21.2,DE,5411,POS,d5878,0
15466,2024-02-18T08:15:00,562,378,99.41,AE,5732,POS,d6462,0
15467,2024-02-18T08:18:00,309,392,22.23,GB,5942,POS,d7578,0
15468,2024-02-18T08:22:00,5541,691,13.61,SG,5814,POS,d1506,0
15469,2024-02-18T08:23:00,398,573,41.61,SG,5732,ECOM,d3871,0
15470,2024-02-18T08:27:00,5162,867,87.46,DE,5411,POS,d5948,0
15471,2024-02-18T08:32:00,4997,882,40.25,AE,5999,POS,d2220,0
15472,2024-02-18T08:33:00,561,1006,41.21,SG,5732,POS,d827,0
15473,2024-02-18T08:42:00,2305,879,11.99,SG,5942,ECOM,d5951,0
15474,2024-02-18T08:44:00,5748,160,7.7,IN,5411,POS,d432,0
15475,2024-02-18T08:46:00,2214,334,12.8,AE,5732,POS,d5590,0
15476,2024-02-18T08:50:00,3489,476,21.68,IN,5411,ECOM,d7621,0
15477,2024-02-18T08:55:00,4988,1190,40.36,AE,5732,POS,d2015,0
15478,2024-02-18T09:03:00,584,615,37.69,DE,5411,ECOM,d7237,0
15479,2024-02-18T09:09:00,5276,38,34.41,AE,5732,ECOM,d6926,0
15480,2024-02-18T09:10:00,3532,517,133.36,GB,5732,ECOM,d1660,0
15481,2024-02-18T09:15:00,2270,268,16.82,US,5732,ECOM,d4236,0
15482,2024-02-18T09:23:00,1532,259,20.33,IN,5411,POS,d7109,0
15483,2024-02-18T09:32:00,3964,855,17.56,GB,5999,ECOM,d212,0
15484,2024-02-18T09:34:00,4408,0,44.52,SG,5411,POS,d4582,0
15485,2024-02-18T09:43:00,2362,1099,18.7,US,5999,ECOM,d7431,0
15486,2024-02-18T09:45:00,5487,828,54.62,SG,5999,POS,d3050,0
15487,2024-02-18T09:54:00,3972,1105,17.68,DE,5999,POS,d4584,0
15488,2024-02-18T10:02:00,4869,1078,27.81,DE,5942,ECOM,d5422,0
15489,2024-02-18T10:11:00,1232,1082,18.11,US,5999,POS,d1608,0
15490,2024-02-18T10:20:00,404,1037,21.62,US,5942,ECOM,d4666,0
15491,2024-02-18T10:21:00,3213,216,78.19,IN,5732,POS,d5218,0
15492,2024-02-18T10:28:00,5529,290,11.77,AE,5732,ECOM,d1473,0
15493,2024-02-18T10:37:00,4059,1143,6.33,SG,5942,POS,d7701,0
15494,2024-02-18T10:38:00,5912,740,47.89,GB,5999,POS,d4888,0
15495,2024-02-18T10:41:00,5339,643,58.04,GB,4789,ECOM,d7110,0
15496,2024-02-18T10:47:00,3206,997,18.48,GB,5732,POS,d126,0
15497,2024-02-18T10:53:00,628,850,98.0,DE,5411,ECOM,d7787,0
15498,2024-02-18T10:54:00,3399,368,21.74,AE,5999,ECOM,d6147,0
15499,2024-02-18T11:00:00,3969,717,65.01,SG,5942,POS,d2097,0
15500,2024-02-18T11:07:00,3781,286,26.08,GB,5814,POS,d2810,0
15501,2024-02-18T11:07:00,5020,369,117.83,US,5999,POS,d2511,0
15502,2024-02-18T11:15:00,586,965,54.11,DE,4789,ECOM,d1856,0
15503,2024-02-18T11:17:00,1370,329,39.79,DE,5942,ECOM,d4899,0
15504,2024-02-18T11:17:00,765,1175,46.86,DE,5814,POS,d5201,0
15505,2024-02-18T11:26:00,5528,568,57.78,DE,5999,ECOM,d1572,0
15506,2024-02-18T11:33:00,4602,996,32.95,US,5814,POS,d4837,0
15507,2024-02-18T11:37:00,5997,801,34.65,IN,5814,ECOM,d7781,0
15508,2024-02-18T11:43:00,2213,1182,27.86,AE,5999,POS,d3842,0
15509,2024-02-18T11:44:00,864,1044,11.61,GB,5732,ECOM,d1154,0
15510,2024-02-18T11:51:00,354,449,50.03,SG,5814,POS,d3569,0
15511,2024-02-18T11:57:00,4888,801,73.83,IN,5814,ECOM,d4301,0
15512,2024-02-18T12:06:00,1195,143,42.8,IN,5411,POS,d3571,0
15513,2024-02-18T12:07:00,5268,942,30.83,IN,5732,POS,d3654,0
15514,2024-02-18T12:11:00,2581,65,346.31,IN,5732,POS,d2547,0
15515,2024-02-18T12:15:00,2670,556,48.58,US,4789,POS,d4804,0
15516,2024-02-18T12:17:00,1505,546,5.13,AE,5814,POS,d461,0
15517,2024-02-18T12:23:00,1705,1049,14.58,GB,5732,POS,d4149,0
15518,2024-02-18T12:29:00,2623,698,32.68,AE,5942,ATM,d7145,0
15519,2024-02-18T12:32:00,2608,815,11.02,US,4789,ECOM,d1694,0
15520,2024-02-18T12:32:00,173,1112,75.32,GB,5814,ECOM,d5370,0
15521,2024-02-18T12:38:00,3487,1091,117.3,DE,5814,ECOM,d5123,0
15522,2024-02-18T12:41:00,5817,357,26.74,GB,5999,POS,d2910,0
15523,2024-02-18T12:50:00,4432,1033,81.11,AE,5999,POS,d7063,0
15524,2024-02-18T12:53:00,5173,65,47.68,IN,5732,ECOM,d6093,0
15525,2024-02-18T12:55:00,4390,1187,202.74,AE,4789,ECOM,d788,0
15526,2024-02-18T12:56:00,2302,38,108.5,AE,5732,POS,d2982,0
15527,2024-02-18T13:03:00,2401,1160,105.74,GB,5814,ECOM,d3638,0
15528,2024-02-18T13:06:00,1927,645,46.55,DE,5942,ECOM,d6718,0
15529,2024-02-18T13:13:00,4133,299,136.52,AE,5942,ECOM,d4152,0
15530,2024-02-18T13:21:00,2691,314,19.8,SG,5732,POS,d2820,0
15531,2024-02-18T13:25:00,4284,540,24.51,AE,5814,POS,d4849,0
15532,2024-02-18T13:31:00,5724,756,51.25,US,5732,ATM,d4000,0
15533,2024-02-18T13:33:00,3413,65,9.33,IN,5732,POS,d1869,0
15534,2024-02-18T13:34:00,1780,537,27.36,IN,5411,POS,d3390,0
15535,2024-02-18T13:42:00,126,512,27.23,DE,5732,POS,d5443,0
15536,2024-02-18T13:50:00,2264,232,41.51,GB,5814,POS,d1185,0
15537,2024-02-18T13:50:00,1569,604,40.13,DE,5732,POS,d5104,0
15538,2024-02-18T13:55:00,3304,531,13.35,DE,5732,ATM,d3767,0
15539,2024-02-18T13:56:00,3820,980,11.8,GB,5814,POS,d7497,0
15540,2024-02-18T13:56:00,2872,579,8.54,DE,5814,POS,d1302,0
15541,2024-02-18T13:56:00,5900,585,54.36,DE,5814,ECOM,d6704,0
15542,2024-02-18T13:56:00,1788,608,12.5,GB,5411,POS,d2524,0
15543,2024-02-18T13:59:00,1536,219,4.9,SG,5942,ECOM,d5737,0
15544,2024-02-18T14:07:00,1347,146,26.45,IN,5732,POS,d2650,0
15545,2024-02-18T14:14:00,5432,751,29.92,US,5411,ECOM,d4504,0
15546,2024-02-18T14:14:00,1740,20,27.38,GB,4789,POS,d4489,0
15547,2024-02-18T14:18:00,926,4,39.87,SG,5732,POS,d2887,0
15548,2024-02-18T14:19:00,1713,1083,41.18,US,4789,POS,d7884,0
15549,2024-02-18T14:20:00,1578,928,13.94,IN,5814,POS,d2521,0
15550,2024-02-18T14:25:00,785,519,35.71,US,5732,ECOM,d1089,0
15551,2024-02-18T14:32:00,1343,497,32.99,SG,5814,ECOM,d3730,0
15552,2024-02-18T14:34:00,2456,1128,53.86,SG,5732,POS,d3064,0
15553,2024-02-18T14:36:00,2536,1168,43.85,GB,5942,POS,d6981,0
15554,2024-02-18T14:38:00,4956,756,17.2,US,5732,POS,d6021,0
15555,2024-02-18T14:41:00,3180,525,47.45,IN,5942,POS,d2276,0
15556,2024-02-18T14:46:00,5654,129,63.11,US,5999,POS,d3579,0
15557,2024-02-18T14:54:00,2630,443,23.64,US,5411,ECOM,d1963,0
15558,2024-02-18T14:59:00,1600,328,30.78,US,5814,ATM,d4235,0
15559,2024-02-18T15:06:00,4755,561,220.62,AE,5814,ECOM,d6050,0
15560,2024-02-18T15:06:00,5565,544,11.18,SG,4789,POS,d6646,0
15561,2024-02-18T15:15:00,1520,980,29.86,GB,5814,POS,d928,0
15562,2024-02-18T15:23:00,4751,593,28.09,AE,5999,ECOM,d306,0
15563,2024-02-18T15:23:00,2506,865,62.54,IN,5411,ECOM,d2029,0
15564,2024-02-18T15:27:00,2318,379,27.93,SG,5732,POS,d3195,0
15565,2024-02-18T15:29:00,4775,810,43.5,IN,5732,ECOM,d2139,0
15566,2024-02-18T15:37:00,625,599,19.73,DE,5732,ECOM,d4945,0
15567,2024-02-18T15:44:00,4584,131,10.9,DE,5999,POS,d2085,0
15568,2024-02-18T15:52:00,1761,434,87.09,GB,5411,POS,d2468,0
15569,2024-02-18T15:57:00,3708,187,133.52,SG,5732,ECOM,d7084,0
15570,2024-02-18T16:01:00,4365,1104,56.49,IN,5814,ATM,d69,0
15571,2024-02-18T16:10:00,1698,770,23.04,US,5814,POS,d4324,0
15572,2024-02-18T16:19:00,2353,159,21.33,DE,5411,ECOM,d6471,1
15573,2024-02-18T16:21:00,2227,1144,39.29,DE,5732,ATM,d7596,0
15574,2024-02-18T16:27:00,2569,1136,17.3,SG,5732,ECOM,d634,0
15575,2024-02-18T16:27:00,4068,689,137.23,US,5411,ECOM,d5900,0
15576,2024-02-18T16:33:00,3709,517,62.97,GB,5732,ECOM,d3649,0
15577,2024-02-18T16:35:00,2965,856,19.39,IN,5732,POS,d3754,0
15578,2024-02-18T16:42:00,5803,958,21.32,GB,4789,POS,d1147,0
15579,2024-02-18T16:42:00,5212,956,27.3,GB,5814,POS,d4082,0
15580,2024-02-18T16:45:00,4176,802,34.02,US,5814,POS,d2731,0
15581,2024-02-18T16:47:00,2920,744,7.67,US,5814,ECOM,d390,0
15582,2024-02-18T16:56:00,719,426,37.85,SG,5999,ECOM,d4202,1
15583,2024-02-18T17:01:00,611,722,106.0,IN,5814,POS,d803,0
15584,2024-02-18T17:04:00,1249,180,44.87,AE,5814,POS,d7650,0
15585,2024-02-18T17:08:00,4140,612,30.69,IN,5732,POS,d611,0
15586,2024-02-18T17:10:00,2727,666,38.32,GB,5814,ECOM,d3171,0
15587,2024-02-18T17:13:00,3364,76,47.62,AE,5814,POS,d4035,0
15588,2024-02-18T17:18:00,5533,313,61.59,GB,5732,ECOM,d7309,0
15589,2024-02-18T17:19:00,4676,59,6.36,US,5814,POS,d6363,0
15590,2024-02-18T17:23:00,2115,548,30.83,IN,5732,POS,d7041,0
15591,2024-02-18T17:25:00,1563,166,34.34,SG,4789,POS,d648,0
15592,2024-02-18T17:25:00,429,1156,53.29,GB,5411,POS,d6232,0
15593,2024-02-18T17:34:00,3330,458,183.9,GB,5999,POS,d6232,0
15594,2024-02-18T17:39:00,2545,746,59.77,US,5814,ATM,d3201,0
15595,2024-02-18T17:41:00,3884,663,11.96,DE,5411,ECOM,d4820,0
15596,2024-02-18T17:46:00,254,760,12.54,SG,5999,ECOM,d767,0
15597,2024-02-18T17:49:00,2197,1007,13.1,DE,5411,POS,d6261,0
15598,2024-02-18T17:55:00,3633,653,172.85,DE,5732,ECOM,d6486,0
15599,2024-02-18T18:01:00,5354,712,25.47,GB,5814,ECOM,d104,0
15600,2024-02-18T18:01:00,578,387,27.59,GB,5411,POS,d7293,0
15601,2024-02-18T18:07:00,2165,297,25.34,DE,5411,ECOM,d4973,0
15602,2024-02-18T18:16:00,2129,1175,53.88,DE,5814,POS,d3540,0
15603,2024-02-18T18:23:00,2912,101,35.06,GB,5732,ECOM,d6575,0
15604,2024-02-18T18:24:00,1141,228,34.6,SG,5732,POS,d2407,0
15605,2024-02-18T18:30:00,3213,312,17.08,SG,5732,ECOM,d7874,0
15606,2024-02-18T18:32:00,300,283,32.24,IN,4789,ECOM,d5779,0
15607,2024-02-18T18:41:00,4683,628,54.12,IN,5411,ECOM,d2299,0
15608,2024-02-18T18:46:00,1233,753,79.07,US,5999,POS,d2162,0
15609,2024-02-18T18:50:00,328,152,36.2,AE,5732,POS,d562,0
15610,2024-02-18T18:56:00,5712,842,13.53,SG,5732,ECOM,d3996,0
15611,2024-02-18T18:57:00,2082,1154,43.18,DE,5814,ECOM,d1312,0
15612,2024-02-18T18:57:00,4684,306,39.84,DE,5732,ECOM,d6134,0
15613,2024-02-18T19:05:00,3789,292,33.62,GB,5411,ECOM,d3453,0
15614,2024-02-18T19:11:00,3253,372,155.23,IN,5411,POS,d1742,0
15615,2024-02-18T19:17:00,3970,1050,99.04,IN,4789,ECOM,d1714,0
15616,2024-02-18T19:25:00,4191,145,24.07,IN,5411,POS,d7910,1
15617,2024-02-18T19:31:00,4511,826,130.66,GB,5942,ECOM,d3147,0
15618,2024-02-18T19:35:00,1216,568,10.84,DE,5999,POS,d429,0
15619,2024-02-18T19:36:00,754,1005,9.22,SG,5942,POS,d6317,0
15620,2024-02-18T19:39:00,5316,994,22.69,US,5732,POS,d570,0
15621,2024-02-18T19:42:00,5170,453,66.33,GB,5814,POS,d2124,0
15622,2024-02-18T19:50:00,5607,1181,16.63,US,5814,ECOM,d7775,0
15623,2024-02-18T19:59:00,2064,132,11.43,US,4789,POS,d3758,0
15624,2024-02-18T20:06:00,2343,136,23.2,IN,5411,POS,d2235,0
15625,2024-02-18T20:15:00,3288,1061,44.93,US,5942,ECOM,d2839,0
15626,2024-02-18T20:24:00,3171,248,41.89,DE,5411,POS,d7009,0
15627,2024-02-18T20:27:00,3786,843,11.84,SG,5411,POS,d4023,0
15628,2024-02-18T20:34:00,5427,170,48.53,AE,5814,POS,d709,0
15629,2024-02-18T20:43:00,3861,937,60.0,DE,4789,ECOM,d1654,0
15630,2024-02-18T20:50:00,2792,303,45.11,AE,5814,POS,d3077,0
15631,2024-02-18T20:55:00,4419,78,76.99,AE,5411,POS,d2250,0
15632,2024-02-18T21:02:00,35,696,43.64,SG,5732,POS,d1634,0
15633,2024-02-18T21:11:00,4744,860,25.54,DE,5999,ECOM,d3850,0
15634,2024-02-18T21:16:00,5618,642,105.41,US,5732,ECOM,d4694,0
15635,2024-02-18T21:23:00,83,121,58.46,SG,5814,POS,d1853,0
15636,2024-02-18T21:23:00,1298,762,26.75,IN,4789,POS,d2105,0
15637,2024-02-18T21:32:00,2118,985,40.94,DE,5814,POS,d6537,0
15638,2024-02-18T21:34:00,410,903,101.85,US,5814,POS,d6122,0
15639,2024-02-18T21:35:00,206,765,209.0,SG,5411,ECOM,d4140,0
15640,2024-02-18T21:40:00,507,386,86.5,SG,5999,POS,d5326,0
15641,2024-02-18T21:43:00,270,575,13.8,DE,5411,ECOM,d7869,0
15642,2024-02-18T21:46:00,540,355,21.43,GB,5999,POS,d5038,0
15643,2024-02-18T21:48:00,1308,1052,11.86,US,5999,POS,d969,0
15644,2024-02-18T21:52:00,3586,1171,20.1,US,5411,POS,d5314,0
15645,2024-02-18T21:57:00,5899,1088,10.27,AE,5814,POS,d3222,0
15646,2024-02-18T21:57:00,5419,468,4.49,GB,5814,POS,d5853,0
15647,2024-02-18T22:01:00,339,303,48.74,AE,5814,POS,d1762,0
15648,2024-02-18T22:05:00,3450,617,8.15,GB,5732,ECOM,d6867,0
15649,2024-02-18T22:11:00,5703,79,472.66,GB,5999,POS,d4392,0
15650,2024-02-18T22:16:00,315,1165,51.81,AE,5411,POS,d5059,0
15651,2024-02-18T22:19:00,903,54,6.31,AE,5999,POS,d6417,0
15652,2024-02-18T22:21:00,2889,42,18.81,SG,5411,ATM,d4327,0
15653,2024-02-18T22:21:00,1041,253,24.69,US,5814,POS,d186,0
15654,2024-02-18T22:29:00,5159,1008,15.86,DE,5814,ECOM,d1252,0
15655,2024-02-18T22:36:00,3889,313,18.23,GB,5732,ECOM,d1834,0
15656,2024-02-18T22:41:00,4887,145,115.64,IN,5411,POS,d4973,0
15657,2024-02-18T22:48:00,5900,802,28.58,US,5814,POS,d4923,0
15658,2024-02-18T22:56:00,3086,758,34.41,AE,5814,ECOM,d2705,0
15659,2024-02-18T22:57:00,3424,946,45.82,AE,5999,ECOM,d2167,0
15660,2024-02-18T22:57:00,4734,969,5.44,DE,5942,POS,d2935,0
15661,2024-02-18T23:05:00,1960,2,42.69,IN,5814,POS,d1375,0
15662,2024-02-18T23:13:00,3064,1101,49.02,DE,5999,POS,d3337,0
15663,2024-02-18T23:20:00,4697,826,20.72,GB,5942,POS,d5075,0
15664,2024-02-18T23:27:00,1873,241,8.78,IN,5942,POS,d4226,0
15665,2024-02-18T23:33:00,4529,323,72.08,SG,5999,ECOM,d6482,0
